1.428699391724711117e-02,-2.647774060059225956e-02,4.965017946327876519e-01,9.987785220146179199e-01,-4.513744264841079712e-02,1.859755627810955048e-02,-7.622303441166877747e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.259085237979888916e-01,-9.276282350209097416e-01,7.066510915756225586e-01,-5.784776806831359863e-01,-2.116623073816299438e-01,1.210473612942967847e+00,9.135926365852355957e-01,4.727483391761779785e-01,-4.989247024059295654e-01,6.884178519248962402e-01,1.656990349292755127e-01,5.772480368614196777e-01,-1.318547874689102173e-01,-2.546471953392028809e-01,-2.245966717600822449e-02,-3.499764502048492432e-01,-9.452150762081146240e-02,3.128682076930999756e-01,-1.867246478796005249e-01,2.703005969524383545e-01
1.360286482318182229e-02,2.543089629710661333e-03,4.968695310826855560e-01,9.977362155914306641e-01,-4.605671018362045288e-02,3.680139780044555664e-02,-3.235570713877677917e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.401633173227310181e-01,-9.247610131886343510e-01,7.285814285278320312e-01,-5.881933569908142090e-01,-2.322868108749389648e-01,1.198195950188909009e+00,8.899500370025634766e-01,4.884845912456512451e-01,-5.777538418769836426e-01,6.694107055664062500e-01,1.689134985208511353e-01,7.362043857574462891e-01,-1.822970211505889893e-01,-2.471941411495208740e-01,-5.589181184768676758e-02,-3.836340606212615967e-01,-5.089383572340011597e-02,1.939258873462677002e-01,-2.016381733119487762e-02,2.787226140499114990e-01
1.385340526083841776e-02,3.706305527815011852e-02,4.998514057688339673e-01,9.962172508239746094e-01,-4.302839189767837524e-02,4.291632771492004395e-02,-6.211218982934951782e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.494959145784378052e-01,-9.288599054005484135e-01,7.433888316154479980e-01,-5.871431827545166016e-01,-2.611124515533447266e-01,1.179569230475697950e+00,8.696659803390502930e-01,5.161207318305969238e-01,-5.848816037178039551e-01,6.471986770629882812e-01,2.307776957750320435e-01,8.454794883728027344e-01,-2.451012134552001953e-01,-2.278366088867187500e-01,-1.180661171674728394e-01,-4.338299036026000977e-01,-2.580740302801132202e-02,1.735186427831649780e-01,1.293684095144271851e-01,2.721456289291381836e-01
1.432222823414838753e-02,7.025348597413136331e-02,5.041009477563578312e-01,9.939628839492797852e-01,-3.966942802071571350e-02,4.314751178026199341e-02,-9.274941682815551758e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.585190594196319580e-01,-9.328667680409292728e-01,7.570849061012268066e-01,-5.798965096473693848e-01,-2.978240549564361572e-01,1.162224874892507032e+00,8.550167679786682129e-01,5.540998578071594238e-01,-5.484511256217956543e-01,6.259595155715942383e-01,3.225736618041992188e-01,9.015809297561645508e-01,-3.143851459026336670e-01,-1.752905547618865967e-01,-2.069355249404907227e-01,-4.930583238601684570e-01,-1.113535314798355103e-01,2.703123688697814941e-01,1.478924155235290527e-01,2.438680380582809448e-01
1.465899388037734778e-02,1.013144436155003769e-01,5.077083522329727261e-01,9.912186861038208008e-01,-4.387210309505462646e-02,3.995518013834953308e-02,-1.181708797812461853e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.706987917423248291e-01,-9.246209422734121830e-01,7.679499387741088867e-01,-5.714999437332153320e-01,-3.421829342842102051e-01,1.156714783110890821e+00,8.478336930274963379e-01,5.996019840240478516e-01,-5.062963366508483887e-01,6.122450828552246094e-01,4.004454910755157471e-01,9.329310059547424316e-01,-3.742558956146240234e-01,-1.187462210655212402e-01,-2.309354841709136963e-01,-5.276396274566650391e-01,-3.171064853668212891e-01,4.263608455657958984e-01,-1.137998700141906738e-02,1.949584186077117920e-01
1.454729658057630874e-02,1.301465569449720416e-01,5.110374943535737069e-01,9.886862039566040039e-01,-4.834513738751411438e-02,4.001644626259803772e-02,-1.362386941909790039e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.828861087560653687e-01,-9.082696596768240482e-01,7.710873484611511230e-01,-5.556741356849670410e-01,-3.874901533126831055e-01,1.166819856562886670e+00,8.452234864234924316e-01,6.466376185417175293e-01,-4.801378250122070312e-01,5.869383215904235840e-01,4.684801995754241943e-01,9.431769847869873047e-01,-4.160926640033721924e-01,-6.458696722984313965e-02,-2.185811400413513184e-01,-5.340026617050170898e-01,-5.056099891662597656e-01,6.247423291206359863e-01,-1.828217953443527222e-01,1.264398992061614990e-01
1.429813925463781568e-02,1.561294393755043863e-01,5.143458353043204312e-01,9.863101840019226074e-01,-5.145580321550369263e-02,4.289653897285461426e-02,-1.506800800561904907e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.860959082841873169e-01,-8.885783116009573490e-01,7.588652372360229492e-01,-5.277875661849975586e-01,-4.335457086563110352e-01,1.191896186270986036e+00,8.485059738159179688e-01,6.962866783142089844e-01,-4.665912091732025146e-01,5.552129745483398438e-01,5.272519588470458984e-01,9.382460117340087891e-01,-4.411599636077880859e-01,-1.943188160657882690e-02,-1.839478313922882080e-01,-4.990067481994628906e-01,-6.391468048095703125e-01,8.149636387825012207e-01,-3.110162317752838135e-01,8.332039415836334229e-02
1.422110538134784170e-02,1.792222774341100389e-01,5.167331120793265953e-01,9.837917685508728027e-01,-5.091990530490875244e-02,4.707216843962669373e-02,-1.653636097908020020e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.736648678779602051e-01,-8.699240247395376713e-01,7.332054972648620605e-01,-4.914768934249877930e-01,-4.835063815116882324e-01,1.228450045981679395e+00,8.583214879035949707e-01,7.548788189888000488e-01,-4.557474553585052490e-01,5.185832381248474121e-01,5.850709080696105957e-01,9.235816597938537598e-01,-4.570456445217132568e-01,2.063888683915138245e-02,-1.461408734321594238e-01,-4.138835966587066650e-01,-7.145882844924926758e-01,9.491323232650756836e-01,-3.930549323558807373e-01,9.125683456659317017e-02
1.446438253626716568e-02,2.027965421688676939e-01,5.180342439373936125e-01,9.806596040725708008e-01,-4.711811617016792297e-02,5.186711996793746948e-02,-1.827465593814849854e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.432947218418121338e-01,-8.579999367382864506e-01,7.051808238029479980e-01,-4.507406651973724365e-01,-5.378822088241577148e-01,1.273682729401860669e+00,8.752489686012268066e-01,8.234562873840332031e-01,-4.453061819076538086e-01,4.789886772632598877e-01,6.455848813056945801e-01,9.017954468727111816e-01,-4.708136916160583496e-01,5.808889493346214294e-02,-1.124514192342758179e-01,-2.869926095008850098e-01,-7.489804625511169434e-01,1.008797168731689453e+00,-4.325618445873260498e-01,1.311362087726593018e-01
1.524103998780401009e-02,2.233522706746001452e-01,5.185480452885832259e-01,9.765750169754028320e-01,-4.152468219399452209e-02,5.730206146836280823e-02,-2.032077908515930176e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.897257387638092041e-02,-8.575055162098745853e-01,6.828663349151611328e-01,-4.100309014320373535e-01,-5.911527872085571289e-01,1.326244921484265760e+00,9.002621173858642578e-01,8.920789361000061035e-01,-4.350869059562683105e-01,4.405669867992401123e-01,7.118836045265197754e-01,8.739652633666992188e-01,-4.827249348163604736e-01,9.508886933326721191e-02,-7.455833256244659424e-02,-1.226100400090217590e-01,-7.390715479850769043e-01,9.786280989646911621e-01,-4.181261658668518066e-01,1.833289414644241333e-01
